state_id,current_article_id,target_article_id,next_article_id
8384,1294,72,3571
8385,1327,3339,3319
8386,2979,1674,351
8387,3488,459,3525
8390,2455,3784,749
8391,1122,250,3570
8392,4435,980,237
8393,2200,4163,237
8394,3413,3548,466
8397,4352,3659,1227
8398,769,3721,1061
8399,1852,3719,345
8401,575,2242,1177
8403,1953,4246,749
8405,582,1447,4503
8406,691,474,4288
8407,3549,3199,351
8408,3130,2731,2185
8412,1673,4169,237
8413,1301,3025,2986
8414,4446,3693,2994
8415,661,4452,307
8417,3368,4598,777
8418,1795,3453,488
8420,3531,3453,4220
8421,1728,3038,551
8422,292,3100,640
8423,4469,3437,2986
8424,2459,2360,3174
8425,671,3540,237
8428,193,1397,237
8431,4580,4491,237
8432,1307,3306,3351
8434,1521,2731,3680
8436,3660,4452,749
8439,4144,3629,4503
8441,798,2487,1061
8444,1343,4023,4382
8445,4039,1901,3085
8446,466,4356,237
8449,4231,1037,415
8452,1890,2751,4485
8454,205,1975,4503
8456,4577,714,4503
8457,2996,3530,929
8458,484,2970,4393
8459,4391,2729,3737
8460,118,1062,610
8461,1316,2018,167
8462,3437,3819,3130
8463,1566,90,36
8468,956,1360,1213
8470,389,64,2986
8471,2972,2933,36
8472,4416,3295,640
8474,475,1234,4127
8475,1594,2763,4161
8476,185,3656,237
8477,3215,2396,1450
8478,2639,3470,237
8479,4037,3646,749
8481,3625,3870,749
8483,627,3900,749
8484,2378,1674,351
8487,229,3052,3082
8490,833,3299,401
8492,3780,2763,3054
8495,2520,2224,2599
8498,656,2847,2002
8500,1847,3175,2151
8501,2429,1367,1435
8502,3218,3946,3957
8504,2146,685,4503
8505,3622,2635,1761
8507,3461,2847,3299
8511,3308,1013,3719
8512,3182,2742,2986
8514,3962,3433,784
8515,2144,637,1377
8516,3631,1785,4503
8518,2456,1210,1061
8519,4196,3665,2986
8520,3811,3098,1314
8524,1326,189,1808
8526,4265,1857,2599
8527,2407,1973,4384
8528,621,3273,4503
8531,1342,250,237
8533,3915,890,3957
8536,4002,990,1957
8538,3260,3721,3486
8539,3779,3839,4503
8542,697,1501,2986
8543,2010,3038,307
8546,682,4480,4161
8548,2333,1156,3957
8551,2676,972,749
8552,1354,2849,1000
8555,2883,2475,442
8557,1157,3120,3614
8558,4601,3530,2113
8559,3296,3986,2217
8561,2713,4440,3347
8562,3332,3038,3299
8563,180,3238,2599
8564,1432,366,2986
8565,3372,4485,2991
8567,2169,1264,749
8570,4168,3256,2986
8572,3089,2427,2986
8573,809,4591,2239
8574,2105,3238,1089
8575,4477,4193,2886
8576,504,3665,351
8577,3109,1156,4396
8578,3981,366,4503
8579,770,4066,237
8581,1072,2271,2436
8584,171,50,3931
8586,4367,786,1488
8588,1856,2396,1060
8589,1991,3484,4503
8590,1056,2361,237
8593,2604,3339,1901
8594,3743,1261,4444
8596,4373,3072,3841
8597,2439,4246,683
8598,1387,773,4393
8599,2400,4356,2068
8604,472,1361,377
8605,2161,3273,3347
8608,1608,2957,1394
8609,3013,4066,237
8611,897,4491,3957
8615,820,4598,1957
8616,2158,3306,2986
8618,33,980,1873
8620,738,746,2986
8623,448,3743,4288
8624,3245,3730,2492
8626,2611,72,622
8627,3612,2275,263
8628,4233,2361,2622
8629,3631,706,237
8631,1706,234,2991
8632,4122,4272,3737
8633,488,3204,237
8634,2163,3874,3570
8635,799,3484,912
8636,114,3693,237
8637,2765,4591,800
8638,3539,3967,1400
8640,1227,3800,237
8645,1878,3843,2690
8649,4258,3873,2883
8651,366,1893,2796
8653,2496,2162,4293
8654,2525,4393,4503
8656,1613,967,4025
8661,3088,549,2628
8662,656,3722,237
8664,542,121,1086
8665,2929,1742,763
8666,3911,3437,4073
8667,3588,2751,307
8668,1650,242,2986
8669,2920,3949,2986
8670,372,2644,610
8671,3525,4340,749
8672,854,1285,4031
8674,3718,50,865
8675,2880,3037,2599
8676,3525,4198,2991
8677,4440,2414,237
8678,2823,412,61
8679,2818,3519,3139
8680,2969,2757,3894
8683,1771,1361,4006
8685,1273,3646,4189
8686,3010,3873,4393
8688,2921,945,2994
8689,204,4411,237
8692,1407,1973,622
8693,1483,3773,237
8698,3599,2492,263
8700,1079,3049,3957
8706,3616,4326,36
8708,3603,2329,1049
8710,642,4440,800
8713,1252,3873,1408
8716,1815,2285,2986
8717,701,4066,800
8721,2946,4124,237
8723,469,4247,3355
8726,815,2139,237
8727,4330,4432,2027
8728,3170,3122,409
8729,912,1366,3461
8730,3313,3864,4482
8731,4292,1361,174
8732,763,1982,2986
8734,2565,3737,2994
8735,2944,2414,562
8737,304,4124,4503
8739,856,4591,2599
8741,1061,4340,406
8742,4124,3299,1424
8743,2372,2396,237
8745,2640,3846,2886
8746,12,1156,4032
8752,1300,980,4503
8753,1764,3819,575
8756,1739,3784,2161
8762,806,2742,4283
8764,4414,2757,3550
8768,3056,3540,2328
8769,2737,4177,575
8770,459,1285,2027
8771,2148,2994,4229
8772,4163,2731,237
8773,1295,3437,3693
8775,3478,1495,2212
8776,3420,2635,3026
8777,590,2007,4503
8780,2336,236,1442
8783,2816,1859,4503
8784,3129,791,2599
8785,258,1261,749
8786,3764,2312,4483
8787,2671,2007,237
8789,4212,3915,749
8790,1190,2849,2994
8791,4377,632,237
8796,4160,2018,263
8797,2904,1407,237
8798,140,4591,619
8799,1704,2763,2169
8801,3846,1416,237
8805,3939,890,36
8807,1985,2487,749
8808,2296,1528,1500
8809,1720,1366,610
8810,801,2242,1957
8811,3530,2763,1573
8812,1396,1769,2113
8813,1085,2882,2378
8816,4443,1122,3570
8818,3543,1100,1488
8820,2910,3839,771
8821,4162,665,2599
8828,1817,3900,3693
8829,2394,2847,3836
8831,3932,967,354
8840,3629,750,2212
8841,2828,1397,237
8842,4071,1360,3571
8843,4241,685,4422
8844,1159,822,4198
8845,3109,2932,2994
8850,955,3503,351
8852,3135,2475,4503
8854,1113,4181,2027
8855,2101,3339,4483
8857,4490,791,4393
8861,1186,2751,2038
8862,748,2664,1623
8863,3451,72,237
8864,2476,2731,872
8865,1972,2847,2008
8866,3426,2927,1207
8870,1474,1031,2498
8871,3482,683,749
8872,1296,4003,70
8875,3509,1588,883
8876,1053,2842,2986
8877,2580,3986,3571
8878,838,4169,237
8879,2452,2644,800
8882,3538,812,749
8883,1734,4137,1821
8884,3573,3627,2027
8885,2813,4393,4503
8886,1179,3049,3885
8887,4000,4526,237
8889,4573,1709,525
8890,3221,3093,4072
8891,3264,3843,2723
8892,3666,1742,4503
8893,1488,1173,2886
8894,2282,746,4177
8895,4542,4177,237
8897,4210,4023,3959
8898,2055,4432,3109
8899,858,2729,1206
8900,830,1475,3693
8901,530,3530,827
8903,1475,3693,4189
8907,3965,3791,237
8910,2806,3132,4393
8911,1737,2427,3709
8914,3581,4432,1957
8916,4555,3629,237
8917,320,1495,307
8918,1745,3263,749
8920,3275,2335,562
8921,329,3405,749
8923,633,366,2986
8926,3234,4246,3610
8927,244,3461,3780
8928,3521,3459,2599
8929,1957,876,562
8932,2843,3126,1227
8934,1984,4491,237
8935,2210,1100,237
8936,2834,1785,1536
8937,69,2427,4194
8938,1045,1901,2048
8939,4277,4526,237
8941,4101,3665,4503
8942,2135,3874,4503
8947,2857,15,785
8952,940,234,237
8953,1898,3900,263
8956,465,3719,237
8958,3379,714,237
8959,2608,4440,2986
8961,1155,3397,237
8962,2304,4326,1536
8963,2250,1956,237
8967,3490,1495,4503
8968,2767,1184,800
8971,2487,1279,1808
8976,183,3049,1000
8978,1162,4411,683
8979,4048,2751,2986
8980,918,4401,36
8984,537,536,3737
8985,831,2880,2986
8990,1930,628,4234
8995,182,1901,749
8996,1027,3730,1689
8997,4411,1528,444
8999,3702,1475,1166
9000,1869,1407,3957
9001,442,4143,2436
9002,1677,2527,683
9003,1976,2164,2671
9004,4138,2164,4189
9005,3911,3953,1597
9006,3736,3870,3959
9008,786,2114,263
9009,3756,2851,763
9010,512,1535,1517
9015,3298,2025,237
9017,1020,1171,4503
9020,2896,2986,1488
9025,988,4143,3571
9028,1700,4519,1049
9030,3540,4544,2986
9032,146,3548,2986
9033,3519,4480,410
9034,3431,1475,4503
9035,562,2789,763
9037,3552,4124,4503
9039,2116,2361,3737
9040,3546,2335,237
9042,502,3025,4503
9044,2961,2197,2364
9045,4489,795,1665
9046,4358,4036,237
9047,2603,3784,2246
9050,387,672,763
9051,3990,3503,4199
9055,4106,549,1832
9056,386,146,1061
9057,4256,1639,237
9059,1311,3405,749
9061,4107,3646,622
9062,4576,3874,2977
9066,1061,90,237
9069,1939,2927,1377
9070,1177,223,3315
9071,1899,1288,466
9072,3090,1535,2904
9074,3438,4480,562
9075,2397,980,237
9078,681,3049,3957
9079,924,4288,2607
9080,2126,2242,1959
9082,4281,3295,1061
9083,1543,1836,2473
9084,3189,3072,4393
9085,1788,1416,237
9086,2027,3194,3571
9088,1051,945,4503
9091,32,1032,3347
9092,330,4247,167
9093,677,1495,2599
9095,99,3468,237
9097,2370,2271,36
9099,1657,3120,2263
9100,4165,1356,4483
9103,706,619,610
9106,3292,3843,4031
9109,4251,1789,2027
9110,1153,2957,4503
9112,4033,683,315
9115,299,4444,237
9117,2427,3435,2611
9119,1339,2916,263
9121,2136,972,4393
9124,2499,4402,237
9125,2323,2285,562
9126,1504,459,800
9127,3331,1100,1957
9129,2419,4432,3519
9131,111,3827,237
9132,288,3821,3610
9133,4576,3256,2114
9135,2000,3171,4072
9136,1645,1356,1957
9138,3654,2851,55
9139,475,3132,2994
9141,509,2970,4503
9143,3881,3175,78
9144,2625,1474,307
9145,2997,4143,1225
9146,4582,1407,562
9147,4559,2847,2994
9148,3227,474,3957
9150,1056,750,1061
9153,4574,3437,1049
9154,2373,3614,2169
9156,3677,4598,988
9157,3123,4169,2255
9158,1380,250,562
9160,1805,3435,2994
9161,16,4003,800
9162,3515,1800,3299
9163,1497,4326,1957
9164,3989,3846,4393
9165,4359,2742,2991
9166,1594,795,237
9168,1822,1361,1204
9169,981,791,3915
9170,3582,2359,3737
9172,3991,366,4503
9173,3735,795,237
9174,2440,1362,3957
9176,2635,3256,562
9177,3506,2994,2986
9178,2142,4036,2690
9179,1681,4383,237
9180,4468,50,2986
9181,347,1173,1719
9182,4520,236,749
9184,2344,1800,456
9185,3100,1154,2986
9186,4033,3917,1450
9187,1521,3953,2599
9189,643,2933,466
9190,2993,2849,1000
9192,543,3098,640
9193,1672,2742,2986
9197,478,2687,36
9198,1496,4490,4179
9199,2774,4254,4393
9200,2724,3656,1663
9201,749,3093,683
9202,4083,1588,4028
9203,1487,1154,1420
9213,4131,1859,610
9215,3660,2687,2556
9217,2087,3360,410
9218,1188,2237,110
9219,1976,2583,610
9220,855,3646,237
9222,2209,3530,376
9223,3627,1975,562
9226,2342,369,1562
9228,2392,972,237
9229,1912,2427,237
9231,3369,4523,4503
9237,2617,3614,693
9238,1066,2312,749
9241,6,4523,1849
9242,3087,3461,2986
9243,661,2569,1089
9245,3706,2789,237
9246,4293,4124,749
9247,1407,1501,234
9248,1954,4411,4483
9249,4397,822,2169
9252,3231,637,1000
9255,1243,2396,2986
9258,2103,3468,3741
9260,3694,908,749
9262,2342,2970,4198
9264,1648,3093,2994
9266,2023,2018,3109
9268,1136,2880,2986
9269,1145,4177,2169
9270,935,980,749
9281,374,3093,4028
9282,121,1900,442
9283,4447,2460,237
9284,1738,2729,237
9293,752,3821,3957
9294,3794,2687,957
9295,314,2598,2027
9296,4156,3306,36
9297,2706,3126,749
9298,3743,945,2986
9299,3334,1800,3054
9300,1608,3831,1394
9303,2238,636,610
9306,2867,3737,610
9309,3716,4444,503
9310,1318,773,4503
9311,1977,731,1225
9312,2562,683,683
9316,236,628,847
9318,3273,3194,237
9319,2681,3900,4503
9321,945,455,3957
9322,2118,121,1206
9323,1485,3773,237
9324,4113,3530,3894
9325,785,683,2440
9328,1657,890,36
9331,3240,876,562
9333,3952,3967,3570
9334,1526,1367,2986
9335,2877,1742,749
9336,1511,3540,2986
9338,2128,3100,728
9339,2704,1769,3957
9341,1181,3800,4503
9343,3377,90,234
9344,1141,2460,1442
9345,3230,1186,4178
9348,1843,3461,1901
9351,4017,4432,749
9353,4110,1367,3504
9355,712,2882,307
9358,1476,2763,3216
9359,4467,4143,1416
9360,3232,1154,1145
9361,2224,685,3871
9362,359,3302,749
9363,4201,1285,2986
9365,2112,731,4199
9366,261,2644,4283
9368,3568,3917,237
9369,131,3435,3435
9370,2956,3874,610
9371,1327,1171,3319
9372,1681,4177,237
9374,3619,1234,827
9376,167,3827,237
9377,3953,4193,784
9378,388,3175,2436
9379,1146,1901,749
9381,1081,1973,2986
9382,353,3863,237
9383,1666,1447,3213
9384,2399,3864,4229
9386,2623,3821,749
9387,3241,3103,3299
9388,2486,2099,1853
9389,1692,1280,4483
9393,1112,2847,3780
9394,1317,3730,2445
9395,2205,972,610
9397,983,1220,749
9398,1453,3530,683
9402,3158,1264,237
9404,2222,637,1901
9407,3373,3747,4393
9408,2353,1184,2169
9412,3348,3100,451
9413,1046,4254,4479
9414,2125,1858,2986
9416,3429,4441,307
9417,4566,4181,237
9418,354,1084,3737
9419,4543,1465,622
9420,1546,3821,3794
9421,1880,1535,3487
9423,3143,3821,1000
9424,399,3747,800
9427,2026,4485,2991
9430,2417,3171,2854
9432,2397,791,1957
9433,2972,4440,36
9435,3051,2933,2891
9436,2927,714,2599
9439,1039,4181,2599
9440,1522,908,4503
9441,2919,3719,237
9442,1332,2731,4393
9443,28,1362,3957
9444,3143,15,4189
9445,4259,1858,3570
9446,1314,3263,237
9447,940,69,4229
9448,1504,746,749
9449,1546,812,3794
9451,801,750,1418
9452,4403,396,2986
9453,514,3052,237
9454,3399,3800,4393
9456,612,2396,2138
9457,1201,3310,2169
9458,4182,2316,2599
9460,3930,90,4503
9462,3884,3656,622
9464,4375,3843,4553
9465,3873,2729,237
9467,685,908,622
9468,1787,4193,1689
9471,889,4221,2986
9474,847,3263,749
9475,1581,189,1663
9476,4292,945,1049
9477,1886,4411,2986
9479,1010,672,237
9481,679,4374,3185
9482,4167,2018,4503
9483,2167,1184,1061
9485,1393,3883,3877
9489,4532,3627,2371
9490,3170,4396,3808
9491,3746,2487,64
9494,973,632,2904
9495,3565,1956,4072
9498,653,1789,3319
9499,1224,1387,237
9500,3022,4124,943
9502,1811,3360,237
9503,2061,2139,237
9504,3977,3560,3570
9506,2793,3459,905
9507,4540,4198,2002
9508,4440,1012,237
9509,2235,3846,2556
9511,1471,2842,980
9512,594,1280,1227
9513,496,3665,3541
9517,1554,2994,237
9518,871,2784,237
9519,1250,3175,749
9520,1111,3773,4484
9522,1240,1769,800
9525,2100,1087,2986
9526,944,2757,3959
9528,3963,3874,193
9532,3121,4066,3957
9534,4548,2335,2986
9535,4372,242,3957
9536,2129,3100,2986
9542,219,3210,800
9545,3145,786,36
9548,3548,2731,4393
9549,2208,1173,525
9550,4186,2635,1957
9551,3166,242,449
9552,2107,3946,3766
9556,1223,948,2607
9557,2647,2139,237
9558,2031,4198,36
9561,2989,1858,415
9562,957,945,2768
9563,4010,15,4115
9564,2182,746,1957
9565,222,1220,456
9568,4399,632,3583
9569,1377,4003,2113
9570,4468,2724,1114
9572,1364,369,2400
9573,3572,3784,2599
9575,1321,1360,2986
9576,3974,4444,1309
9578,1763,1280,2776
9580,3533,146,4189
9581,2150,3883,749
9582,3114,4181,4283
9584,1923,2932,749
9585,3783,1122,3134
9587,2519,3494,237
9588,2646,3037,749
9589,4237,1789,763
9593,2599,3132,4393
9594,1954,1769,4483
9595,450,3484,1639
9596,1888,2729,749
9598,2817,619,619
9599,3706,2569,2332
9600,970,4003,3740
9601,1420,4598,749
9602,275,536,1394
9603,1819,3204,1689
9606,2593,2801,2364
9607,1890,535,827
9608,600,3863,4022
9610,1492,3659,610
9611,69,1264,4194
9612,997,2598,2986
9613,3772,822,466
9614,3832,3659,3480
9615,1032,3038,3347
9616,3458,750,562
9622,3989,2880,4393
9624,1363,2335,307
9625,2762,2847,3347
9626,987,3656,800
9627,3667,1495,4288
9629,1060,396,2604
9630,2726,2140,1061
9631,1956,3204,237
9632,2435,526,36
9633,62,1184,2351
9634,365,1264,3487
9635,1044,3049,2690
9636,564,474,237
9640,1202,4224,3957
9641,584,3037,800
9642,347,3435,4411
9644,3424,4491,763
9646,4448,2842,4245
9648,1398,3459,3957
9650,4484,2970,4393
9652,3751,1361,351
9654,1635,4356,237
9657,219,1857,800
9658,1300,1769,4503
9659,1380,795,237
9660,4112,223,2915
9662,2184,4485,237
9664,3707,3540,272
9672,2080,3122,975
9674,812,4519,4483
9675,3823,2664,237
9676,1110,3263,1663
9680,4007,795,1645
9681,262,3100,3060
9682,3881,3873,78
9683,4099,4544,4503
9685,2392,2757,237
9687,3492,1062,4283
9688,2305,3721,800
9691,2120,2285,4503
9698,1568,4224,4393
9699,4210,4181,610
9700,281,3614,749
9701,3489,2541,562
9703,841,2359,610
9704,1124,4519,1358
9709,649,2970,3780
9710,420,1390,749
9711,3458,2789,90
9712,349,4402,1206
9713,836,876,3299
9714,4155,234,237
9715,1769,1800,402
9716,156,4591,237
9717,3384,3946,749
9718,1722,3659,167
9719,1103,2598,2986
9721,770,2893,3740
9723,3049,4441,2994
9726,1771,637,4006
9728,1896,2933,1808
9730,3244,1900,237
9731,870,1836,237
9732,3330,3273,1515
9734,2153,2746,1206
9735,467,1062,3446
9736,2331,3831,2364
9738,158,3049,848
9740,3405,1447,2599
9741,806,3846,4283
9744,1212,4169,2994
9746,315,1122,683
9747,4003,3743,4288
9749,1961,4066,2994
9750,2089,4198,4198
9751,1886,455,2986
9752,795,628,2027
9753,3366,4221,2986
9754,1824,4003,2113
9755,2756,3037,2599
9757,2208,3453,749
9758,645,4401,2169
9760,4548,3310,1900
9762,3918,3049,3054
9763,2381,64,237
9764,3071,1390,351
9765,4215,3194,4503
9766,1195,3268,237
9767,3839,2724,4483
9769,2764,396,237
9773,2306,2842,3957
9774,1540,1013,237
9775,4547,2784,4503
9776,2405,3238,2986
9777,4067,782,683
9778,1604,3122,2986
9780,2416,1367,3957
9783,469,4181,3213
9784,2528,1387,237
9785,4601,1100,2113
9786,4387,972,577
9788,851,3772,3116
9789,1943,189,4503
9793,1703,1325,749
9795,2412,2801,3487
9797,1681,3986,3571
9798,900,64,2986
9799,3729,2360,749
9800,2841,3548,749
9801,3732,15,702
9802,3832,3204,2994
9805,2067,3299,410
9808,2782,1368,721
9809,3950,2957,3957
9810,2169,1528,749
9812,3859,4052,3898
9813,302,4591,749
9815,2562,3540,4503
9816,2491,2583,622
9818,661,636,307
9821,2151,2729,237
9823,2891,2746,2986
9824,376,890,2169
9825,2944,1975,3347
9827,2586,4374,1061
9831,3842,3524,2169
9833,2251,3397,237
9834,2912,1032,2599
9835,2640,2763,3839
9836,3079,3747,4503
9837,35,1390,237
9839,1516,1857,749
9841,3718,665,763
9843,4589,4452,749
9844,1828,4490,847
9845,1032,3656,3347
9848,3265,2541,2599
9849,2542,693,3424
9856,3850,4544,749
9857,1409,672,610
9860,1358,4526,4028
9863,2715,3719,749
9864,2414,3494,4283
9865,3780,4396,3054
9867,3481,2598,749
9868,3460,3306,2364
9869,1467,4163,2994
9870,4514,3175,2986
9871,313,4181,237
9872,280,972,2994
9873,2263,2114,237
9874,2116,3263,3737
9875,1675,1858,1488
9876,1062,2316,957
9878,4571,3263,1663
9880,1110,4441,2891
9882,1427,1356,3737
9883,4054,2916,2169
9884,3353,1397,749
9885,3955,1901,3054
9886,1785,2275,3425
9887,4017,714,237
9889,2140,1290,610
9892,1962,683,749
9893,638,967,1821
9895,2508,234,237
9896,1877,2916,351
9897,3270,2360,4503
9898,3263,2162,4468
9899,741,2109,237
9900,788,3548,4211
9901,3983,619,1114
9902,2054,3863,622
9903,2811,2687,1663
9904,553,1893,307
9905,3312,3256,237
9906,3826,4177,562
9908,2007,2527,800
9909,2983,3827,749
9910,350,948,410
9912,2168,3122,36
9914,1720,4356,1832
9915,4457,2271,721
9916,177,1973,2986
9918,1265,2164,2986
9920,1592,2329,237
9921,3303,4440,4189
9922,1680,3784,3319
9923,4579,1122,3955
9925,2422,2140,1114
9928,4026,1058,442
9932,2839,2140,827
9935,3883,4393,773
9937,140,90,619
9938,916,549,1177
9939,3380,1495,3570
9941,1992,1366,883
9943,166,2932,2994
9948,2574,2109,351
9949,3615,1517,3571
9953,3038,4411,1747
9954,3588,4523,749
9955,1630,4441,1663
9957,2819,1100,610
9958,2004,3037,1578
9961,3320,223,3315
9962,3437,876,4288
9963,4421,4452,1861
9964,2098,3453,749
9965,776,2018,749
9967,2180,2162,1317
9968,2191,4023,1605
9969,2646,526,237
9971,4497,1535,1488
9972,501,3093,3787
9973,2548,1084,263
9974,3768,234,36
9975,3710,4401,178
9976,4048,1390,1821
9978,2073,2757,36
9980,464,2487,237
9981,2715,3037,749
9982,4291,3874,237
9983,2711,3946,562
9984,520,4254,763
9985,2781,1184,4483
9988,4526,3839,3839
9989,3429,4052,351
9990,4420,4383,107
9991,2925,250,1503
9992,1126,2460,4245
9994,2292,3052,237
9995,1147,746,749
9997,3932,3120,354
9999,1387,890,237
10000,1681,1122,237
10001,2921,3310,2212
10004,2795,2751,109
10005,2100,2361,237
10007,3479,4181,3737
10008,555,1325,36
10009,4498,3100,3347
10010,3375,4440,1610
10011,2507,1100,4503
10012,1705,3730,749
10014,880,1100,2986
10016,710,2801,406
10020,4153,2018,4199
10021,1878,1674,690
10022,836,4560,4283
10025,2783,507,237
10026,1320,3900,472
10027,4173,648,2113
10028,1525,3093,351
10029,4366,2687,36
10030,4072,1032,237
10031,252,589,3784
10033,3986,1087,2986
10035,931,2842,3614
10036,4253,822,4482
10037,352,2664,237
10038,2365,2170,4483
10041,1772,1100,237
10042,4193,4485,263
10043,1687,455,4300
10044,2339,3524,2438
10045,3058,1858,1488
10046,2036,3614,237
10047,3836,4374,1821
10048,3131,2199,2689
10051,2211,2847,991
10053,36,782,2028
10055,2132,3827,3957
10058,1959,4526,1900
10059,4147,3722,4155
10061,3189,693,4393
10063,1122,786,3570
10066,2423,1280,466
10071,1685,1366,2048
10072,3666,389,4503
10073,911,3503,2986
10074,2990,2275,2599
10075,736,2635,36
10076,723,1588,2156
10078,1912,1674,1536
10082,2250,2329,237
10083,4425,3310,3314
10084,2907,703,4393
10085,408,2935,237
10086,3836,3737,3347
10088,1574,3524,2986
10089,3776,1973,2842
10090,449,1058,2611
10091,835,3917,4189
10092,2657,2360,1226
10093,2052,3864,749
10094,1613,1290,749
10096,3991,4177,3957
10098,1385,4519,442
10100,97,4485,36
10102,2195,636,4323
10103,729,1535,2796
10105,3107,3949,3571
10107,2061,632,1166
10108,4149,3126,3614
10109,1172,3721,4374
10110,2051,194,237
10115,2746,236,749
10118,4519,1173,4503
10119,3749,795,1962
10122,3505,482,1663
10123,1784,2742,2508
10125,4572,3306,2048
10126,4544,2635,3571
10127,2545,4246,1060
10128,4579,637,1064
10130,3270,1501,3610
10131,136,2329,3767
10132,3208,4023,3570
10134,1490,3864,315
10135,2461,876,297
10136,2635,1156,562
10137,3895,3494,622
10138,896,3839,800
10139,4528,3175,284
10143,1415,2487,237
10144,1002,672,2138
10145,2633,2460,622
10146,3766,482,4072
10147,3119,1465,1689
10148,1804,619,1092
10150,1569,3827,237
10154,3588,3874,307
10155,553,3072,562
10156,2972,3614,2212
10157,1890,3864,2468
10158,3303,2329,3957
10159,4209,3548,3957
10161,143,4356,237
10162,883,3025,1976
10164,3127,892,2027
10165,2838,3873,237
10166,1163,2199,4110
10169,1710,234,237
10170,1506,3772,2784
10171,1530,2170,263
10172,480,72,3957
10174,659,4137,990
10175,623,3646,562
10176,1151,1449,3193
10178,3362,1387,1186
10181,3717,1975,2986
10182,3800,1100,4483
10184,11,389,610
10185,3655,2335,2599
10186,948,1709,1206
10187,537,1279,2679
10188,2118,2763,4393
10189,1572,1785,562
10190,4295,4402,1488
10191,2979,4526,2449
10192,736,731,36
10193,2460,2335,2410
10194,3706,4393,237
10196,4245,1588,3347
10197,479,3171,622
10200,2691,3843,3399
10201,1537,812,1227
10202,1404,4523,1108
10204,2413,744,1000
10205,1841,619,237
10207,826,1058,749
10208,1517,3459,2113
10213,1587,2329,237
10216,2434,1639,237
10218,601,2569,4245
10219,3988,4326,376
10221,3959,1769,800
10223,2891,4526,237
10226,1835,773,2599
10228,4539,1859,4031
10229,2173,2687,2704
10230,1546,980,3421
10231,731,1588,3299
10234,2845,4356,827
10235,2742,2933,3885
10237,337,3819,2891
10238,362,3037,749
10240,1996,1785,315
10241,276,1742,3505
10243,557,3100,3347
10245,3364,1800,1808
10246,2590,4383,562
10247,879,1836,1060
10248,2644,1674,1674
10250,3318,945,2986
10251,4090,3863,3319
10252,1104,242,4245
10254,826,672,749
10257,2169,703,4484
10260,50,3306,351
10262,1781,2237,2690
10263,3211,4124,2542
10264,1286,194,4393
10266,1004,3503,3220
10267,281,2114,1177
10268,1715,3693,3737
10270,3241,3821,3299
10271,1833,4163,237
10273,1463,4480,4483
10274,2263,3194,3571
10275,2075,50,1227
10278,151,4003,3957
10280,64,3843,3843
10282,1723,3468,1368
10283,3438,1360,562
10284,224,750,3085
10286,2969,4441,3894
10291,3135,549,4293
10292,2647,2316,4503
10293,1029,3295,1663
10294,1225,1368,3198
10295,3860,3175,749
10296,1298,3049,2986
10297,1534,2583,307
10299,1144,1280,351
10301,3421,4402,2400
10303,1353,3946,1049
10304,2160,1288,610
10306,3182,3397,2169
10308,3160,3560,2048
10309,3557,3461,749
10311,2140,3360,1957
10314,3056,3435,675
10315,809,3437,2239
10316,4392,3405,1365
10317,432,1800,36
10318,3520,2742,4198
10319,902,3730,749
10320,1511,2007,2986
10322,2691,1290,307
10324,3449,2329,4517
10327,4095,3306,237
10332,2687,4544,2986
10333,370,1474,50
10335,2798,3433,1000
10337,1556,4168,1536
10339,2339,672,1663
10340,3782,4598,763
10343,1640,892,615
10344,1073,1234,2839
10346,3577,2849,1394
10347,843,1769,2113
10348,3953,3461,2175
10350,1066,389,1092
10351,4247,2859,4115
10352,4279,2994,610
10355,2109,2025,237
10356,2219,3049,1901
10359,216,3646,3283
10360,1694,194,749
10364,4532,2664,307
10365,3566,2396,2199
10366,3446,3333,991
10367,2174,2635,237
10368,3381,3268,36
10369,741,2018,4517
10370,3472,1264,307
10371,4350,1465,237
10373,4462,3693,1800
10374,1961,4198,4198
10375,2379,4124,4484
10377,4193,4143,23
10382,4589,980,237
10385,1254,3100,4503
10386,1562,2784,763
10388,1281,121,237
10389,2330,2970,4503
10391,1020,1325,4483
10392,1983,812,1406
10394,4097,791,4245
10395,1319,4440,36
10399,4189,3772,2599
10400,493,773,237
10402,752,1037,55
10403,4127,3874,237
10404,1563,3037,749
10405,4336,1449,61
10406,2678,3273,3797
10407,1448,4224,3737
10408,1883,4124,237
10409,3918,3256,771
10410,3672,1122,768
10411,4512,3548,749
10415,3377,2763,3583
10416,1106,1517,237
10417,3729,4383,2968
10418,1814,4052,1702
10419,1130,1087,36
10420,3725,1325,800
10421,1617,4402,237
10423,1191,1184,3683
10424,737,972,3199
10425,2677,412,2704
10426,460,3199,610
10428,898,2801,410
10429,937,1973,1206
10431,3729,1407,4503
10433,2511,3470,237
10434,628,2784,3836
10435,2184,1397,237
10436,3234,2742,1204
10437,2340,146,36
10441,96,3503,610
10442,2319,2882,2986
10444,3525,3494,237
10448,2268,3873,4503
10449,1719,3967,351
10450,475,3204,2994
10452,72,4490,237
10453,2686,4006,237
10454,2993,3122,1061
10456,3508,1535,1663
10457,3300,4272,2986
10461,2556,1154,3794
10463,887,703,4503
10464,1688,4519,1515
10465,1448,3120,4393
10469,632,3721,237
10470,1294,3049,1000
10471,1982,2109,3957
10474,3696,1657,562
10476,3680,892,4483
